Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
31.0,Male,0,1.02075,6.347537991482796,9.84763,4.195562972820574,Unknown,ISTP
32.0,Male,0,0.8559,7.277923683038388,7.22556,7.6463599689240755,Unknown,ISTJ
27.0,Male,1,6.86016,7.056517831691663,8.80654,4.173397822804299,Unknown,ESTP
39.0,Male,0,2.7997,6.634609236802313,1.47124,5.461454245479786,Unknown,ISFP
45.0,Female,0,9.68401,6.699288733908927,7.12866,6.405828997565452,Arts,ESTJ
33.0,Male,0,7.03043,6.832856875742397,4.14911,5.273211251732033,Technology,ESFP
24.0,Male,0,4.47523,6.141900386939509,2.07866,5.473790486759678,Unknown,ISFP
26.0,Male,0,8.77186,7.576769446647431,7.14785,6.847533509023118,Arts,ESTJ
27.0,Male,0,9.61117,6.269440895732479,7.54379,6.33201643093064,Unknown,ESTJ
24.0,Female,0,3.18151,6.159758652335645,1.77926,6.3698427562082856,Sports,ESFJ
30.0,Male,1,1.02898,7.447915772932058,3.89323,2.5929510941561213,Unknown,ISFP
29.0,Male,1,0.53525,4.499177708935917,4.15895,5.075902081117563,Unknown,INFP
34.0,Male,0,4.15392,6.69530210857313,6.66369,5.784893742647944,Unknown,ISTP
28.0,Female,1,1.30962,5.9658190497948205,3.39397,4.678946839766706,Sports,INFP
29.0,Male,0,2.76646,6.239567387333986,1.637,4.203309944957243,Others,ISFP
25.0,Male,0,7.69775,6.031855875225316,0.02701,2.9387881936040148,Others,ENFP
18.0,Male,0,3.36795,3.051512762447358,6.46783,6.33843252416445,Unknown,INFJ
28.0,Male,0,2.8627,6.270571124350361,7.66533,4.251232844513616,Unknown,ISTP
27.0,Female,0,0.78042,4.23916262986334,6.32246,6.217225628078235,Unknown,INTJ
36.0,Female,0,1.53097,6.934362996615924,7.11672,7.514968978383039,Arts,ISTJ
30.0,Male,1,5.76368,5.479654182554844,7.48887,6.142510660289951,Arts,ENTP
33.0,Male,1,4.51071,6.414063190575122,4.06956,4.269730961965219,Others,ISFP
34.0,Female,1,2.30775,4.776521336966951,6.22263,4.492826308229924,Others,INTP
25.0,Female,1,7.82574,4.013555832012579,0.83085,3.4666584334640103,Unknown,ENFP
24.0,Male,0,2.23125,6.13632999282585,2.36599,6.270279975777366,Unknown,ISFJ
25.0,Male,0,8.72398,6.508465206128515,7.00246,5.475160682784804,Arts,ESTP
24.0,Male,0,3.38987,4.499199014046455,8.25612,6.349521042032671,Unknown,INTJ
25.0,Female,1,6.78499,4.561651463772691,8.8213,3.20387559590149,Others,ENTP
36.0,Female,0,8.88224,6.95874787068464,0.48416,6.046678646020473,Others,ESFJ
37.0,Male,1,9.10959,6.015055117639564,4.11764,4.039248070313042,Technology,ENFP
31.0,Female,1,3.07557,6.460975424424182,8.71414,4.60090368360019,Unknown,ISTP
25.0,Female,0,9.33047,6.954326759405291,2.95132,2.8681856443085527,Technology,ESFP
29.0,Female,1,4.39401,4.369962167431092,8.56061,3.786316565010366,Technology,INTP
23.0,Male,0,9.62467,6.674645776024172,7.11288,7.108652420487377,Unknown,ESTJ
25.0,Female,0,5.99776,6.6571867187347875,3.06335,6.536515645951782,Sports,ESFJ
36.0,Male,0,9.01333,6.219204877465165,9.14301,5.859836473880768,Sports,ESTJ
28.0,Female,0,9.66809,6.184165678222628,7.31637,4.462393066105942,Arts,ESTP
34.0,Male,0,9.945,6.11055045543318,8.51854,6.119281987211831,Arts,ESTJ
32.0,Male,0,3.2177,5.6278496347566955,5.36374,6.4748610011377545,Technology,INFJ
20.0,Female,0,3.27577,5.277120139309014,1.45255,6.455153145479132,Technology,INFJ
27.0,Female,0,7.19716,4.9773005935534735,7.78451,3.1908946524864037,Unknown,ENTP
22.0,Male,0,7.92869,5.676795429420309,8.08287,6.013486254067775,Others,ENTJ
29.0,Male,0,3.27323,6.686645681906734,8.30295,6.186161578619375,Sports,ISTJ
24.0,Female,0,6.41724,6.570766211915,1.27692,4.8424171167965255,Unknown,ESFP
41.0,Male,0,4.60019,6.178689248031542,8.69144,6.248192038058314,Arts,ESTJ
24.0,Male,1,1.84252,3.365314767025273,8.81988,4.685872164841852,Unknown,INTP
28.0,Male,0,9.71614,1.3225005456858794,0.22266,5.055793182853371,Sports,ENFJ
27.0,Male,0,9.34338,6.031377458757058,1.82825,7.262382135374126,Technology,ENFJ
22.0,Female,0,6.2765,4.436214470300715,7.95285,6.729880272399629,Technology,ENTJ
34.0,Male,0,1.33809,5.130374795084165,0.85452,6.321860733958338,Unknown,INFJ
28.0,Female,0,9.598,6.637089266688286,8.72401,5.864464236067657,Sports,ESTJ
25.0,Male,0,4.74511,5.093422369674185,2.13984,6.1222764485337215,Arts,INFJ
37.0,Female,0,1.95095,6.441510622554261,6.47156,6.616116707875186,Unknown,ISTJ
26.0,Female,1,0.41281,5.75702720783411,3.38753,3.0111796131615427,Others,INFP
30.0,Female,1,0.29909,3.1891605547160116,3.67566,3.6976974909215383,Unknown,INFP
37.0,Male,0,6.09544,5.696367808910508,7.94236,4.9486722591591885,Sports,ENTP
23.0,Male,0,4.64281,6.461468631089382,4.45741,6.541937837582676,Unknown,ISFJ
34.0,Female,0,4.66756,6.291461784189693,0.61122,8.051336341021686,Unknown,ESFJ
23.0,Male,0,2.09198,7.161321239228939,8.36801,3.677845999482152,Technology,ISTP
32.0,Female,0,3.31365,6.440300867102078,3.69644,6.521624298485932,Technology,ESFJ
24.0,Female,0,6.61102,7.591481965666921,2.11068,7.434462422843984,Arts,ESFJ
20.0,Female,0,3.09702,5.183652201395709,9.26381,6.060798000714245,Arts,ENTJ
28.0,Male,0,9.93345,5.398975143072199,0.14307,6.791997427965347,Arts,ENFJ
27.0,Male,1,6.96084,6.15929509563749,8.24853,3.345461431362067,Sports,ESTP
28.0,Female,0,8.34535,6.168213775412009,9.66313,6.577073137825799,Arts,ESTJ
23.0,Male,0,2.00887,6.8401879309051274,1.75162,6.458496779249453,Arts,ISFJ
22.0,Male,1,9.29539,7.049270303650912,5.22209,4.09684913890286,Arts,ESFP
29.0,Male,0,6.78229,7.420241031665519,6.86201,7.320482509092387,Unknown,ESTJ
29.0,Female,1,3.40135,2.547714877062511,9.02313,5.539691914427472,Arts,INTP
23.0,Female,1,1.43992,4.8149111496841375,5.77675,5.9627827584254245,Unknown,INTP
24.0,Male,1,7.63388,3.884088935801665,7.76802,6.011294277607018,Unknown,ENTP
31.0,Female,1,2.04768,7.343407344469448,5.56734,4.785716232578974,Unknown,ISTP
22.0,Female,0,4.31572,6.256507880240276,0.02508,5.6133416355503964,Others,ENFP
34.0,Female,0,3.12773,4.021136880552905,8.0672,5.520733894099959,Sports,INTJ
24.0,Female,1,1.39869,4.532941852563127,0.91412,3.598612135047951,Arts,INFP
28.0,Male,0,0.2354,6.519358324793098,1.92148,6.719999585830685,Arts,ISFJ
30.0,Male,1,8.44503,5.148590781460188,1.56721,2.976300168056836,Unknown,ENFP
22.0,Male,1,9.46588,6.3521397738276875,1.22536,5.386411331628082,Arts,ENFP
40.0,Male,0,1.7088,2.8027687408133253,3.33645,6.051899308846481,Arts,INFJ
33.0,Female,0,4.17488,6.543387133255288,8.3619,6.0556209994831365,Sports,ISTJ
24.0,Female,0,2.54738,5.8238188382063045,8.7375,6.368993066951264,Unknown,INTJ
30.0,Female,0,6.39306,6.291818450034309,5.8693,6.650888185607185,Others,ESTJ
28.0,Female,0,1.96592,6.38234947743468,2.62509,6.170240133779229,Unknown,ISFJ
32.0,Female,0,7.57314,6.109563436681281,1.58511,6.1462234827373,Unknown,ESFJ
23.0,Male,1,7.83629,4.047269913632849,2.74249,4.432182646910208,Sports,ENFP
30.0,Female,1,1.66449,6.754237281000397,8.23827,4.968460485762968,Unknown,ISTP
28.0,Male,1,4.48658,6.470524351435104,9.14941,3.996626737892705,Technology,ISTP
27.0,Male,0,0.75889,5.1416026143760245,2.02598,5.7463795913553275,Arts,INFP
23.0,Female,1,3.38003,6.03331091522044,7.72692,7.08055302557405,Arts,INTP
24.0,Male,0,9.56751,5.639362526413964,5.39172,6.3965007327221794,Sports,ENFJ
24.0,Male,0,0.58805,6.6202902347938934,7.53069,6.789419698451425,Others,ISTJ
23.0,Male,0,7.53379,4.712810107738271,9.78894,6.0862330521638714,Others,ENTJ
25.0,Male,1,4.81775,6.2620721907842345,7.34904,4.326657220315109,Technology,ESTP
28.0,Male,0,5.28581,7.380210449375497,7.024,3.68420564860675,Arts,ISTP
21.0,Male,0,1.93516,5.831332801304993,9.88326,7.393273739730191,Others,INTJ
22.0,Female,0,0.05253,5.193911845145608,5.81665,4.840693946468955,Unknown,INTP
27.0,Male,0,5.70998,6.397816475338746,2.37241,6.292151155210123,Unknown,ESFJ
23.0,Male,0,6.43262,5.53210056911471,4.40426,7.1126567364899795,Sports,ENFJ
28.0,Male,0,3.15214,4.640321443029931,2.026,6.118646841142417,Unknown,INFJ
25.0,Female,1,2.93478,7.2167003296495,3.6071,4.023311023682669,Technology,ISFP
31.0,Male,0,7.27189,6.684146804229721,8.51915,7.181595745429387,Others,ESTJ
22.0,Male,0,6.18805,6.17754129875354,7.3428,6.606460052590209,Unknown,ESTJ
35.0,Male,0,4.13492,6.162945438437593,5.1268,6.117268346211155,Unknown,ESFJ
33.0,Male,0,3.26711,6.290315481517327,6.33718,5.9539478597236855,Others,ISFP
25.0,Male,1,5.93107,6.255307591389749,3.55179,4.864651421949359,Unknown,ESFP
21.0,Female,1,7.82994,3.9927477173206314,1.02647,5.365858837172233,Unknown,ENFP
22.0,Male,0,8.9985,6.148669717962843,4.53398,6.203953616307702,Unknown,ENFJ
24.0,Female,0,5.5686,6.680770017261252,7.544,6.966196727038728,Unknown,ESTJ
35.0,Female,0,5.76649,4.727730376419268,2.32123,7.448796831005879,Unknown,ENFJ
28.0,Female,1,1.08522,5.294882208178887,2.69251,3.565674567313714,Unknown,INFP
30.0,Female,0,2.31885,6.809969377864948,1.28982,4.03856645893802,Arts,ISFP
33.0,Male,1,0.68994,6.516274592708077,3.70402,5.2557100466816955,Unknown,ISFP
21.0,Female,0,1.18223,5.48450451512755,5.84311,5.563489320349456,Arts,INTP
26.0,Male,0,0.8859,6.119238319210325,0.72235,6.7766732862784504,Arts,ISFJ
30.0,Female,1,4.39771,6.93135753798216,8.61993,5.066751647534616,Arts,ESTP
20.0,Female,0,2.65111,5.199474195027586,7.80508,7.161078584408553,Unknown,INTJ
28.0,Male,0,2.17913,5.269045415136138,5.08408,6.806062884900486,Unknown,INFJ
39.0,Male,0,4.39818,4.549992951963651,5.09386,6.373233535971303,Unknown,INFJ
25.0,Male,0,5.36334,6.417768957368748,6.32156,7.890077447716186,Unknown,ESFJ
24.0,Female,1,2.9248,6.2238629465614155,6.30187,2.814309378727044,Technology,ESTP
39.0,Female,0,1.89903,6.894879414013914,4.6738,6.487096072595214,Arts,ISTJ
26.0,Male,1,7.057,2.7705077356928554,4.65972,3.3453543690774956,Unknown,ENFP
28.0,Male,0,1.52663,4.806687967935039,8.92115,6.711780806078769,Technology,INTJ
31.0,Male,0,3.29862,6.424945910215126,7.4161,3.965264064872945,Arts,ISTP
25.0,Male,0,1.38143,6.875070566770895,7.27963,5.698774209884965,Sports,ISTJ
37.0,Female,0,4.08799,6.276717470795069,4.85202,6.050666497178811,Arts,ESTJ
22.0,Female,0,1.20739,6.2909226181487705,9.01931,7.61091938075227,Unknown,ISTJ
22.0,Female,0,1.26736,4.754855134344278,3.20764,6.446366614003,Unknown,INFJ
36.0,Male,0,4.56893,6.41127747936987,5.96415,6.174622729947283,Unknown,ESFJ
32.0,Female,1,9.33752,6.462723777092336,0.34133,3.142447014627076,Sports,ESFP
32.0,Male,0,6.30491,6.9104494942397805,4.89659,3.9976796893683173,Arts,ESFP
37.0,Female,0,0.43145,7.028009676327818,2.6631,6.250181330168402,Arts,ISFJ
32.0,Female,0,5.38141,6.448697428397401,0.98864,5.050008386294859,Unknown,ESFP
32.0,Female,0,0.22111,6.61251801746519,7.27614,5.546278705409888,Sports,ISTJ
26.0,Male,0,5.18262,7.258207833709358,3.52543,6.181647854353756,Others,ISFJ
21.0,Female,0,0.61805,7.150764805654285,1.18892,6.225138746515031,Unknown,INFJ
30.0,Female,1,3.29544,3.4988273917430153,5.8536,6.167184235883481,Arts,INTP
25.0,Male,0,7.29427,3.9959101683055,2.11045,6.104103974996742,Unknown,ENFJ
27.0,Male,0,2.02937,6.876122749593295,1.32201,1.986419711183224,Unknown,ISFP
26.0,Female,0,7.2148,6.2483068909765205,9.36764,5.61186695009805,Unknown,ESTP
27.0,Female,0,3.41069,6.8777561391139805,2.39722,6.164407515514326,Unknown,ESFJ
27.0,Male,1,6.2978,6.193832519638363,8.57286,4.494080458059397,Technology,ESTP
34.0,Male,0,4.07516,5.595268068122025,5.6703,4.918846165220229,Arts,ENTP
26.0,Male,0,6.22247,6.055391309798382,0.50517,5.719546406060694,Sports,ENFJ
25.0,Male,0,7.86619,5.8322357067033925,0.18063,6.831864429869835,Sports,ENFJ
23.0,Female,0,8.87524,5.272382787650836,0.11447,6.763827306212145,Arts,ENFJ
19.0,Female,0,9.66795,5.2190727252781475,1.34484,7.082565887190289,Others,ENFJ
22.0,Female,1,2.14451,3.230999368747543,9.88927,0.1468748837219458,Technology,INTP
22.0,Female,0,8.75356,3.492171451735853,2.619,6.115870639181583,Technology,ENFJ
22.0,Female,0,3.73729,5.066632988532563,3.25829,6.544605601869595,Unknown,ENFJ
19.0,Female,0,2.89766,5.9589132777769205,9.21795,4.4062044920729475,Others,INTP
37.0,Male,0,9.73211,7.336887810444278,3.93916,7.678755874464137,Others,ESFJ
25.0,Male,0,7.63188,5.080469943893586,4.92831,5.593018167317874,Sports,ENFJ
23.0,Male,0,2.85102,4.6798263107336275,1.45312,6.443095574332525,Unknown,INFJ
20.0,Male,0,4.24088,4.905868755684043,3.75276,6.0740130837963555,Sports,INFJ
30.0,Male,0,1.3213,7.044357772624548,2.30119,6.435170165473335,Unknown,ISFJ
29.0,Female,0,3.40262,3.818636090322017,5.43206,5.8820044701715295,Sports,INFJ
27.0,Male,0,2.33169,5.296376956138857,0.92309,6.022203207184832,Unknown,INFJ
28.0,Male,1,5.01885,6.6641755798781865,6.67092,4.106222964735428,Unknown,ESTP
35.0,Male,0,9.11802,5.180584142086804,9.48027,5.88768848473008,Unknown,ENTP
24.0,Male,1,5.99515,6.828540884450046,9.01019,5.8132395219771436,Others,ESTP
32.0,Male,0,2.55324,6.336736289500488,9.3179,7.153964109446827,Unknown,ISTJ
24.0,Female,0,1.11829,5.4295640504577625,2.00372,2.961303529446269,Unknown,INFP
27.0,Female,0,2.05192,6.277851021120485,7.54959,4.758275557449759,Unknown,ISTP
23.0,Male,0,8.62116,8.764624175870415,7.79215,4.901772125345642,Unknown,ESTP
23.0,Male,0,4.85482,3.6251817434185947,8.3258,6.132692311419271,Unknown,ENTJ
26.0,Female,0,7.61269,5.214403106585278,6.24906,6.163392174891772,Others,ENTJ
25.0,Female,0,0.24753,3.339410632759998,8.8936,6.899181391136381,Unknown,INTJ
30.0,Female,0,1.82589,6.237009863168383,9.00689,5.891553171136339,Others,ISTP
28.0,Male,0,4.48857,7.159350633269298,7.13548,6.056813697460852,Sports,ISTJ
28.0,Female,0,0.26337,6.640112686679394,8.17643,5.639484857428944,Arts,ISTP
28.0,Male,0,5.44767,6.30638775874526,4.07274,6.821165014012804,Unknown,ESFJ
32.0,Female,1,0.48639,6.253924547711172,0.67265,6.301961419970551,Others,ISFP
38.0,Male,0,1.86586,6.793747687972034,7.67896,5.156823586616883,Sports,ISTJ
35.0,Female,0,0.23454,7.214552488179426,8.74546,6.142450100659691,Unknown,ISTJ
21.0,Female,0,8.77296,6.6553304621120475,6.67152,6.605684049556471,Unknown,ENTJ
38.0,Female,0,1.69163,7.10304210591935,5.53401,6.945669242938541,Unknown,ISTJ
21.0,Male,0,2.71733,6.504945344215061,9.97987,5.939601863052618,Sports,INTJ
21.0,Female,0,6.43373,4.979195450268319,9.0636,5.902842825628767,Technology,ENTP
25.0,Female,0,4.33145,6.324028521086426,3.30723,4.048907123019603,Arts,ISFP
38.0,Male,1,0.08436,3.0738633215000593,9.96297,1.965892350050149,Sports,INTP
29.0,Female,0,2.17356,6.166016728806438,9.31744,6.481436712163605,Technology,ISTJ
22.0,Female,0,8.83998,3.6350762682491333,8.22057,4.253670618149254,Arts,ENTP
24.0,Male,0,0.70954,6.066577193246328,5.99954,5.425722598333629,Sports,INFJ
21.0,Male,0,3.35575,3.902275524198782,8.7386,5.173060364074106,Unknown,INTP
31.0,Male,0,3.65182,6.281299326145555,9.88133,6.207647784597257,Technology,ESTJ
21.0,Female,0,4.83811,5.932951518056179,5.93429,6.4987002809321295,Arts,ENTJ
28.0,Male,1,1.05841,5.626685979703865,0.74013,3.824592704509754,Sports,INFP
22.0,Male,0,5.73592,4.4767549489605605,8.60549,5.399250389478745,Others,ENTP
26.0,Female,0,3.18734,6.555708581130363,1.93327,6.432382598762887,Arts,ISFJ
24.0,Male,0,5.01268,6.70759506781933,3.93676,5.4376524038889364,Sports,ESFJ
22.0,Male,0,7.91482,6.85492782466873,6.98679,6.658481523224476,Technology,ENTJ
22.0,Male,0,6.61184,5.712051806787837,2.15006,5.58772329492422,Others,ENFP
26.0,Female,0,1.62545,5.553908496084618,7.412,5.990058808904775,Sports,INTJ
32.0,Female,0,5.15543,6.749259435596119,7.09898,6.716391616337079,Technology,ESTJ
24.0,Female,0,9.15029,7.288209242146639,1.23,7.310468682362216,Unknown,ESFJ
31.0,Female,0,6.63023,5.57664524926921,1.70036,5.803204913206602,Sports,ENFJ
32.0,Female,0,2.97243,5.5311565665295,7.43888,2.6644666550993774,Arts,INTP
27.0,Female,0,3.79042,6.186184642411834,6.46624,6.593047692226342,Arts,ESTJ
26.0,Male,0,5.41445,7.7407272746571,6.11966,3.6724510926310954,Others,ESFP
24.0,Male,0,7.8107,5.671335523477664,5.52241,6.08204383952143,Sports,ENFJ
25.0,Female,0,1.48577,4.256615314396935,8.01983,4.476656674498937,Arts,INTP
43.0,Male,0,0.2704,6.2689747529257325,1.04027,4.56431663124919,Unknown,ISFP
35.0,Male,0,1.94142,6.323531540055134,9.54554,6.17678049899648,Unknown,ISTJ
30.0,Female,1,0.60387,6.619802805737445,7.69774,4.415759332492724,Unknown,ISTP
27.0,Male,0,3.95989,7.595565308973389,7.34425,3.29358928507489,Others,ESTP
23.0,Male,0,1.06108,4.78633260603592,2.29404,4.673945248455555,Others,INFP
34.0,Female,0,4.76298,6.612883049814984,7.18721,6.276549903690119,Arts,ESTJ
27.0,Male,1,1.52614,5.571789824697502,0.05419,5.9926889495090805,Arts,INFP
23.0,Male,0,7.98311,5.928310077306683,6.17457,6.712395401409153,Others,ENFJ
25.0,Female,0,4.98538,5.335984559957501,6.91357,3.6198034316767727,Others,ENTP
44.0,Female,1,6.72881,5.917939972018761,3.12354,3.885582240735493,Arts,ENFP
24.0,Female,1,0.27235,6.480016683519727,9.42014,4.674363498695748,Technology,ISTP
20.0,Male,0,1.53991,4.575785800490885,1.7378,5.291404177588387,Sports,INFJ
33.0,Male,0,3.06912,4.8985284517178345,6.65918,6.776741155378483,Others,INTJ
27.0,Male,0,6.79721,3.6232307632575464,5.71987,6.0155045283562165,Technology,ENFJ
26.0,Female,0,5.1896,6.566496062077232,4.73732,6.3690110572794625,Others,ESFJ
21.0,Male,0,5.70948,7.950907739690232,6.66559,5.136437240656121,Sports,ENTJ
23.0,Male,0,2.84782,5.386658229613106,4.83882,5.841161751449438,Sports,INFJ
27.0,Female,0,7.53904,5.872940900568538,1.75714,6.140449572457129,Sports,ENFJ
24.0,Female,0,5.17382,4.355471538753761,2.35804,6.607006149245042,Unknown,ENFJ
31.0,Male,0,8.03708,4.273653839240088,2.06213,7.4048454167262046,Sports,ENFJ
35.0,Female,0,5.22975,7.0104646686918235,1.02376,4.522385770754217,Unknown,ESFP
35.0,Female,0,4.09109,6.155350754438218,7.29961,1.991171477232431,Unknown,ISTP
31.0,Male,1,3.39159,6.275073695397568,8.92194,5.925918310044606,Unknown,ISTP
32.0,Male,0,8.79401,6.185157516153236,5.23917,6.114916093636036,Technology,ESFJ
25.0,Male,0,2.89703,6.29075642404992,3.68567,6.426291607454888,Others,ISFJ
27.0,Male,0,9.41206,7.046507399852031,7.17901,5.469611046053318,Others,ESTP
35.0,Female,0,3.45607,4.198987659778928,3.20461,7.402116444231995,Unknown,INFJ
24.0,Female,0,2.61735,4.998085091524695,6.31116,6.031112148764163,Others,INTJ
35.0,Male,0,7.67419,6.228057928238111,2.93557,6.7677101260053805,Unknown,ESFJ
36.0,Female,0,3.68454,4.8439908780852585,8.96007,6.657161292749327,Arts,ENTJ
27.0,Male,1,4.5023,4.246210203962386,3.14682,2.2468473598632968,Sports,INFP
28.0,Male,0,7.46054,8.154480877263449,8.63404,6.099303836486185,Arts,ESTJ
23.0,Male,0,0.94269,7.374290034309524,9.1963,3.4905321468455313,Technology,ISTP
25.0,Male,1,2.46707,6.213264417706744,0.08476,1.1025625185716317,Unknown,ISFP
23.0,Female,0,9.09804,5.219105242581489,1.91319,5.8373292349996015,Technology,ENFP
21.0,Male,1,1.78842,5.586074792153528,9.3356,2.618278104610984,Technology,INTP
23.0,Male,0,2.56295,7.934471276992654,8.09313,6.111379817317729,Technology,ISTJ
27.0,Male,0,2.47231,4.47804254061609,1.22053,4.662108939571107,Unknown,INFP
22.0,Male,1,8.37598,5.206329957060079,9.6487,1.579377767734469,Sports,ENTP
33.0,Male,0,4.15572,5.61470842223457,7.16799,4.412319677683717,Technology,ENTP
36.0,Female,1,5.87968,5.920665756976073,2.26925,5.61931366527994,Technology,ENFP
30.0,Female,0,4.69775,7.15751795346015,4.97149,6.242615506207283,Unknown,ESFJ
30.0,Female,1,0.61804,6.260677105599218,9.83042,3.200806868374323,Unknown,ISTP
26.0,Female,0,4.74501,1.6010346786165508,9.19544,7.810049646281433,Unknown,ENTJ
28.0,Female,1,4.63512,6.144566519153471,6.63361,5.363392870805948,Sports,ESTP
29.0,Male,0,3.40504,4.668183151796134,6.74974,5.109756155404761,Sports,INTJ
25.0,Female,0,9.61692,5.007721587709244,6.03215,3.718993368583528,Others,ENTP
39.0,Male,0,0.09618,6.167923848664679,3.24772,6.169629774282239,Unknown,ISFJ
24.0,Female,0,1.83366,6.402629285210043,4.27092,5.564858549106217,Others,ISFP
23.0,Male,1,1.54459,6.831932387026336,2.21975,2.6124217692519283,Arts,INFP
22.0,Female,0,9.89735,4.012338463219635,8.09153,6.033086260703029,Arts,ENTJ
23.0,Male,0,3.50849,6.186476822466417,7.27696,6.039889484280295,Unknown,ISTJ
34.0,Female,0,1.47565,4.615065395413722,9.15439,3.3154651573102694,Technology,INTP
24.0,Male,0,0.05967,4.322247074360739,4.63548,2.91223231541494,Unknown,INFP
30.0,Female,1,7.8468,6.933103715597618,8.46308,4.410294777687096,Technology,ESTP
35.0,Male,0,1.18899,6.422183941349201,7.58404,6.0873108832139495,Unknown,ISTJ
33.0,Male,0,1.79046,6.692342368051542,9.74243,5.914656222884375,Sports,ISTJ
23.0,Male,0,1.27367,5.308390414577202,7.246,4.229731728501117,Technology,INTP
29.0,Male,1,6.76327,6.4538520465380085,6.0784,4.527617472505039,Others,ESFP
27.0,Male,0,1.13754,6.539498964679517,8.82215,6.147615892963171,Arts,ISTJ
23.0,Female,0,9.3189,3.762361261941343,6.78809,7.436162544513648,Unknown,ENTJ
32.0,Male,0,6.15813,5.516574903882043,8.64305,6.406348729429927,Others,ENTJ
25.0,Male,0,6.4585,6.858716311672008,8.259,6.150512868475579,Unknown,ESTJ
22.0,Female,0,0.12397,5.380531303703663,9.74693,6.406005200950955,Unknown,INTJ
25.0,Male,0,4.46226,3.8167041188215203,2.68046,6.132088897336992,Unknown,INFJ
28.0,Female,1,0.4984,4.466250761601683,3.03149,5.157351676738649,Others,INFP
20.0,Male,0,2.70838,3.64108946615892,0.37532,5.7104985686846055,Unknown,INFP
42.0,Male,0,7.55013,6.096367215808811,8.73593,6.765665277307366,Technology,ENTJ
33.0,Female,0,3.7576,5.1173482865737725,0.26086,6.524764235972288,Arts,ENFJ
